date,value
2022-07-01,161
2022-07-02,118
2022-07-03,99
2022-07-04,161
2022-07-05,159
2022-07-06,150
2022-07-07,168
2022-07-08,141
2022-07-09,97
2022-07-10,105
2022-07-11,150
2022-07-12,176
2022-07-13,166
2022-07-14,177
2022-07-15,144
2022-07-16,98
2022-07-17,106
2022-07-18,169
2022-07-19,195
2022-07-20,193
2022-07-21,179
2022-07-22,153
2022-07-23,124
2022-07-24,95
2022-07-25,195
2022-07-26,180
2022-07-27,174
2022-07-28,166
2022-07-29,124
2022-07-30,111
2022-07-31,102
2022-08-01,166
2022-08-02,180
2022-08-03,169
2022-08-04,152
2022-08-05,157
2022-08-06,94
2022-08-07,109
2022-08-08,156
2022-08-09,176
2022-08-10,183
2022-08-11,168
2022-08-12,162
2022-08-13,122
2022-08-14,101
2022-08-15,134
2022-08-16,166
2022-08-17,146
2022-08-18,173
2022-08-19,151
2022-08-20,96
2022-08-21,101
2022-08-22,151
2022-08-23,177
2022-08-24,179
2022-08-25,152
2022-08-26,137
2022-08-27,81
2022-08-28,105
2022-08-29,149
2022-08-30,163
2022-08-31,151
2022-09-01,152
2022-09-02,155
2022-09-03,93
2022-09-04,83
2022-09-05,143
2022-09-06,143
2022-09-07,160
2022-09-08,128
2022-09-09,125
2022-09-10,82
2022-09-11,72
2022-09-12,128
2022-09-13,128
2022-09-14,129
2022-09-15,127
2022-09-16,140
2022-09-17,96
2022-09-18,74
2022-09-19,143
2022-09-20,142
2022-09-21,144
2022-09-22,156
2022-09-23,124
2022-09-24,96
2022-09-25,80
2022-09-26,134
2022-09-27,142
2022-09-28,134
2022-09-29,171
2022-09-30,130
2022-10-01,106
2022-10-02,92
2022-10-03,142
2022-10-04,159
2022-10-05,143
2022-10-06,151
2022-10-07,132
2022-10-08,113
2022-10-09,100
2022-10-10,142
2022-10-11,140
2022-10-12,160
2022-10-13,140
2022-10-14,146
2022-10-15,89
2022-10-16,105
2022-10-17,134
2022-10-18,161
2022-10-19,153
2022-10-20,151
2022-10-21,138
2022-10-22,107
2022-10-23,109
2022-10-24,120
2022-10-25,137
2022-10-26,145
2022-10-27,152
2022-10-28,145
2022-10-29,84
2022-10-30,107
2022-10-31,157
2022-11-01,151
2022-11-02,162
2022-11-03,155
2022-11-04,166
2022-11-05,102
2022-11-06,107
2022-11-07,174
2022-11-08,148
2022-11-09,159
2022-11-10,128
2022-11-11,150
2022-11-12,109
2022-11-13,101
2022-11-14,161
2022-11-15,150
2022-11-16,181
2022-11-17,151
2022-11-18,143
2022-11-19,114
2022-11-20,101
2022-11-21,155
2022-11-22,166
2022-11-23,156
2022-11-24,168
2022-11-25,119
2022-11-26,98
2022-11-27,78
2022-11-28,136
2022-11-29,141
